1960	83.023	55.712	36.864
1970	118.638	59.747	37.487
1970	118.663	59.672	37.52
1970	118.776	59.706	37.454
1970	118.528	59.623	37.461
1970	118.381	59.629	37.384
1980	95.489	60.424	38.076
1980	95.46	60.331	37.999
1980	95.335	60.236	38.005
1980	95.358	60.32	38.05
1980	95.407	60.266	38.023
1990	123.347	61.511	38.609
1990	123.125	61.501	38.65
1990	123.318	61.498	38.548
1990	123.01	61.493	38.569
1990	123.25	61.437	38.62
2000	92.858	59.55	39.221
2000	92.658	59.544	39.242
2000	92.544	59.596	39.247
2000	92.575	59.487	39.262
2000	92.614	59.627	39.243
