1960	70.607	54.534	34.968
1960	70.531	54.574	34.909
1970	85.272	55.56	35.477
1970	85.345	55.467	35.493
1970	85.066	55.545	35.434
1970	85.371	55.527	35.474
1970	85.365	55.54	35.495
1980	86.485	56.771	36.022
1980	86.606	56.48	36.001
1980	86.882	56.443	36.014
1980	86.171	56.491	36.018
1980	86.487	56.539	36.019
1990	89.797	57.274	36.567
1990	89.827	57.275	36.519
1990	89.213	57.26	36.571
1990	89.181	57.314	36.58
1990	89.497	57.326	36.56
2000	70.308	56.714	37.063
2000	70.362	56.46	37.079
2000	70.51	56.503	37.086
2000	70.51	56.569	37.079
2000	70.074	56.464	37.092
